3.743240833282471460e+32,4.917886734008789062e+01,4.913487449482073544e+01,8.400000000000000522e-02,3.000000119209289551e-01,-4.330469667911529541e-02,2.561202250000000000e+06
4.624229967594147454e+32,3.946842956542968750e+01,3.087783439100000393e+01,3.400000000000000244e-02,3.000000119209289551e-01,1.544717252254486084e-01,3.372165000000000000e+06
2.870891094207763481e+32,4.162014770507813211e+01,2.041739748024736301e+01,2.499999999999999792e-02,3.000000119209289551e-01,-1.589457541704178134e-01,8.661071000000000000e+06
6.300330162048338310e+32,3.950032424926757812e+01,1.722740599661909755e+01,1.900000000000000647e-02,3.000000119209289551e-01,-2.136288024485111237e-02,3.324268750000000000e+06
4.945162534713743153e+32,3.961372756958007812e+01,2.163652096384872436e+01,2.400000000000000744e-02,3.000000119209289551e-01,-3.150779381394386292e-02,1.439538875000000000e+06
4.000285565853118999e+32,4.459939956665039062e+01,2.062564712092308028e+01,2.900000000000000494e-02,3.000000119209289551e-01,3.482788428664207458e-02,3.509155750000000000e+06
8.290867209434509204e+32,3.655741882324218750e+01,1.587843953694554386e+02,1.499999999999999667e-01,3.000000119209289551e-01,2.348521910607814789e-02,3.345061250000000000e+06
5.654067397117615160e+32,4.662770080566406250e+01,6.506982024862325886e+01,9.999999999999999167e-02,3.000000119209289551e-01,2.736666798591613770e-01,4.341204500000000000e+06
2.674994170665740669e+32,6.026577758789063211e+01,4.674200378890703611e+00,1.199999999999999852e-02,3.000000119209289551e-01,-3.911263495683670738e-02,2.520550750000000000e+06
7.019744515419004321e+32,5.108893585205078125e+01,1.897063814217958466e+01,3.500000000000001027e-02,3.000000119209289551e-01,3.235371112823486328e-01,4.464832000000000000e+06
1.126150965690612302e+33,4.318397903442382812e+01,2.275849563082509164e+01,3.000000000000001277e-02,3.000000119209289551e-01,-8.728766441345216232e-02,2.494020500000000000e+06
4.899052977561952083e+32,3.810047531127929688e+01,9.160826870831600743e+00,9.400000000000002104e-03,3.000000119209289551e-01,-1.251009106636047363e-01,4.206453500000000000e+06
9.844896197319029796e+32,3.907611846923828125e+01,1.389747921026628141e+01,1.500000000000000638e-02,3.000000119209289551e-01,2.162401564419269562e-03,5.853356500000000000e+06
5.525274872779845967e+32,4.511186981201171875e+01,1.598872337354475093e+01,2.300000000000000308e-02,3.000000119209289551e-01,3.931472823023796082e-02,2.374519750000000000e+06
4.302544891834258988e+32,3.985870361328125000e+01,1.691900705165756591e+01,1.899999999999999606e-02,3.000000119209289551e-01,2.642319500446320135e-01,3.180775750000000000e+06
4.374066889286040492e+32,4.626403045654296875e+01,6.411393211908404943e+00,9.699999999999995084e-03,3.000000119209289551e-01,2.306554615497589111e-01,4.860345000000000000e+06
8.041008114814756702e+32,6.523825073242188921e+01,3.324015146638692642e+01,9.999999999999999167e-02,3.000000119209289551e-01,8.877688646316526933e-02,1.793410250000000000e+06
5.221689343452452446e+32,4.567853927612304688e+01,5.763179150911800441e+00,8.500000000000000611e-03,3.000000119209289551e-01,-9.399397671222688155e-02,3.587078250000000000e+06
1.104550838470459048e+33,4.995370101928710938e+01,3.344908795075500763e+01,5.899999999999998995e-02,3.000000119209289551e-01,-4.213515669107437134e-02,4.216293500000000000e+06
5.302812457084655911e+32,4.718285751342772727e+01,1.016761546944858630e+01,1.600000000000000033e-02,3.000000119209289551e-01,2.909475564956665039e-01,7.861423000000000000e+06
2.316926568746566547e+32,4.195489120483398438e+01,1.687802809412409388e+01,2.099999999999999437e-02,3.000000119209289551e-01,2.867590636014938008e-02,2.305969750000000000e+06
3.855669498443603342e+32,3.639191818237304688e+01,1.709140230834413643e+01,1.600000000000000727e-02,3.000000119209289551e-01,-3.083700835704803467e-01,4.340673000000000000e+06
9.185872077941890702e+32,4.197685241699218750e+01,1.766324728806547029e+01,2.200000000000000219e-02,3.000000119209289551e-01,-1.717043519020080566e-01,1.553983500000000000e+06
4.141650199890137650e+32,4.305158615112304688e+01,1.984552733867961294e+01,2.600000000000001268e-02,3.000000119209289551e-01,-1.470529139041900635e-01,3.146256500000000000e+06
2.099894881248474794e+32,4.967948913574218039e+01,1.089098017875302915e+01,1.899999999999999606e-02,3.000000119209289551e-01,2.334850430488586426e-01,1.522107750000000000e+06
3.114377558231352713e+32,5.198821258544921875e+01,1.099201042571029419e+01,2.099999999999999784e-02,3.000000119209289551e-01,-4.357607662677764893e-02,8.286727000000000000e+06
2.255685031414032852e+32,5.285743331909179688e+01,9.620753090881960290e+00,1.899999999999999606e-02,3.000000119209289551e-01,4.772234857082366943e-01,2.702850750000000000e+06
1.186853647232055494e+33,4.705916976928710938e+01,2.874693857761914373e+01,4.499999999999999140e-02,3.000000119209289551e-01,1.244562864303588728e-01,6.763758500000000000e+06
1.138382673263549528e+33,5.242195129394531250e+01,2.779937319825683772e+01,5.400000000000000633e-02,3.000000119209289551e-01,7.457501720637083054e-03,2.610816250000000000e+06
8.389807939529418995e+32,3.902523040771485086e+01,2.786749373850653555e+01,2.999999999999999889e-02,3.000000119209289551e-01,-1.158548593521118303e-01,8.029113500000000000e+06
5.879423618316651188e+32,5.600921630859375000e+01,1.262718805989584681e+01,2.800000000000001446e-02,3.000000119209289551e-01,1.938794553279876709e-01,2.539950250000000000e+06
7.875614762306209136e+32,4.902485275268553977e+01,1.471549996484886869e+01,2.500000000000000833e-02,3.000000119209289551e-01,-7.295645028352737427e-02,2.143751750000000000e+06
3.381009399890900353e+32,4.880990600585938211e+01,1.484539218333232391e+01,2.499999999999999792e-02,3.000000119209289551e-01,1.049892008304595947e-01,7.005573000000000000e+06
5.114854574203490136e+32,4.409723663330078125e+01,1.673295699793490954e+01,2.299999999999999614e-02,3.000000119209289551e-01,-1.719317026436328888e-02,7.261299000000000000e+06
3.789113461971283832e+32,5.480017089843750000e+01,2.873648325440151474e+00,6.100000000000000387e-03,3.000000119209289551e-01,2.415933609008789062e-01,3.941741250000000000e+06
2.170576751232147522e+32,5.876620864868164062e+01,8.602636223500754298e+00,2.099999999999999784e-02,3.000000119209289551e-01,-3.619052842259407737e-02,1.215238750000000000e+06
1.164319276809692490e+33,6.624788665771485796e+01,1.128214290299744427e+01,3.500000000000000333e-02,3.000000119209289551e-01,-6.491313576698303223e-01,3.956094000000000000e+06
4.410327970981598580e+32,3.476567840576171875e+01,3.511457746905606569e+01,3.000000000000000236e-02,3.000000119209289551e-01,1.536606103181838989e-01,1.759761125000000000e+06
4.934220612049103129e+32,3.446897125244141336e+01,7.025269307686791365e+01,5.899999999999998301e-02,3.000000119209289551e-01,-4.331029951572417658e-01,5.402483500000000000e+06
3.571034669876098264e+32,4.082098007202149148e+01,2.207364746308840964e+01,2.599999999999999881e-02,3.000000119209289551e-01,3.185263574123382568e-01,7.846054000000000000e+06
3.185302615165711459e+32,4.600760269165039062e+01,3.609126968095125676e+01,5.400000000000001327e-02,3.000000119209289551e-01,3.807002305984497070e-01,3.271402500000000000e+06
4.000265896320343300e+32,5.233735656738281250e+01,4.648218675318844362e+00,8.999999999999997585e-03,3.000000119209289551e-01,-1.139469072222709517e-01,4.013872000000000000e+06
8.881063461303709633e+32,4.731438064575195312e+01,5.055583377661309896e+01,7.999999999999998779e-02,3.000000119209289551e-01,-2.762344181537628174e-01,1.161630000000000000e+06
7.487393021583556064e+32,3.106257629394530895e+01,3.958734972835785726e+01,2.700000000000001010e-02,3.000000119209289551e-01,-3.273562788963317316e-01,3.467965250000000000e+06
3.945600986480712849e+32,4.230406951904296875e+01,9.486031466496580578e+00,1.200000000000000198e-02,3.000000119209289551e-01,1.719840168952941895e-01,1.346439375000000000e+06
2.047196179628371965e+32,5.188529586791992188e+01,4.256611685246587840e+00,8.099999999999997827e-03,3.000000119209289551e-01,-6.446599960327148438e-02,4.116829250000000000e+06
8.347023725509640957e+32,4.659144973754882102e+01,2.672015773948960771e+01,4.100000000000000172e-02,3.000000119209289551e-01,-1.516391783952713013e-01,2.310204000000000000e+06
3.240822255611420261e+32,5.127288436889647727e+01,1.183899374409084437e+01,2.199999999999999525e-02,3.000000119209289551e-01,-7.355233281850816207e-02,5.858117000000000000e+06
5.681290030479429491e+32,4.294760894775390625e+01,1.073785820524915202e+01,1.400000000000000723e-02,3.000000119209289551e-01,4.394732415676116943e-01,1.118237750000000000e+06
2.093690484762191799e+32,4.311468124389647727e+01,2.207065630964837410e+01,2.900000000000000494e-02,3.000000119209289551e-01,5.632225051522254944e-02,1.287710125000000000e+06
6.551237106323242739e+32,4.622778701782225852e+01,4.170632769257013450e+01,6.299999999999997269e-02,3.000000119209289551e-01,1.440599262714385986e-01,4.830846000000000000e+06
4.004809260368347844e+32,4.812536239624024148e+01,4.275802367936278436e+00,7.000000000000000146e-03,3.000000119209289551e-01,1.509196758270263394e-01,3.270797750000000000e+06
4.873360991477966775e+32,4.632556533813477273e+01,7.251349511341236109e+01,1.100000000000000144e-01,3.000000119209289551e-01,2.040526419878005981e-01,3.729420750000000000e+06
3.750260174274444090e+32,3.961788940429688211e+01,5.948793234008016384e+01,6.600000000000001699e-02,3.000000119209289551e-01,-1.763026118278503418e-01,3.074239000000000000e+06
5.367525815963746155e+32,4.784475326538085938e+01,1.854044805999078704e+01,3.000000000000000583e-02,3.000000119209289551e-01,-6.734132021665573120e-02,6.458689500000000000e+06
1.143145918846130336e+33,4.569221115112304688e+01,2.032846160259780532e+01,3.000000000000001277e-02,3.000000119209289551e-01,-1.873672604560852051e-01,3.237752250000000000e+06
2.447862029075622775e+32,5.477901077270507812e+01,1.838670235166253164e+01,3.899999999999999301e-02,3.000000119209289551e-01,-1.764559149742126465e-01,8.447354000000000000e+06
3.505843281745909768e+32,5.546794128417968750e+01,7.357046441386262181e+00,1.600000000000000727e-02,3.000000119209289551e-01,2.311317026615143377e-01,4.644380500000000000e+06
2.155534327030181656e+32,4.621609878540039062e+01,2.583126355792453666e+01,3.899999999999999301e-02,3.000000119209289551e-01,-1.303862184286117554e-01,1.408402625000000000e+06
7.509598135948182614e+32,4.178129196166992188e+01,4.700368125498710015e+01,5.800000000000002376e-02,3.000000119209289551e-01,-3.741329908370971680e-02,2.315011500000000000e+06
6.496419906616210660e+32,3.984626007080078125e+01,8.553890999225581027e+01,9.599999999999998812e-02,3.000000119209289551e-01,-1.724217981100082397e-01,7.341333000000000000e+06
2.937981486320496681e+32,4.824195098876953125e+01,1.580488102510523341e+01,2.600000000000000921e-02,3.000000119209289551e-01,-1.505486071109771451e-01,2.240191750000000000e+06
4.220143258571625011e+32,4.532783126831054688e+01,3.442767800709110304e+01,4.999999999999999584e-02,3.000000119209289551e-01,1.534123420715332031e-01,1.545346125000000000e+06
6.339228153228757809e+32,4.201834487915039062e+01,3.285289027563704423e+01,4.099999999999999478e-02,3.000000119209289551e-01,-1.179945990443229537e-01,2.969076000000000000e+06
6.542782783508298555e+32,4.505335235595703125e+01,1.324240867785590581e+02,1.899999999999999745e-01,3.000000119209289551e-01,-1.260664463043212613e-01,2.470479000000000000e+06
2.714482247829437618e+32,3.998081970214843750e+01,1.681581118441888734e+01,1.899999999999999953e-02,3.000000119209289551e-01,8.858268707990646362e-02,4.158435000000000000e+06
9.707083702087399995e+32,5.068579864501953125e+01,4.845936215049709972e+01,8.799999999999999489e-02,3.000000119209289551e-01,9.010720998048782349e-02,2.733797250000000000e+06
9.488084912300108146e+32,4.806856918334960938e+01,1.285773627912867489e+01,2.099999999999999784e-02,3.000000119209289551e-01,-4.058229923248291016e-01,2.624424250000000000e+06
7.650545835494992971e+32,4.974172592163085938e+01,6.289535807055971617e+01,1.100000000000000283e-01,3.000000119209289551e-01,1.186652258038520813e-01,7.987702000000000000e+06
8.364701271057127970e+32,3.670510482788085227e+01,2.100122691276672526e+01,1.999999999999999695e-02,3.000000119209289551e-01,8.963242918252944946e-02,9.541491000000000000e+06
1.036882996559142997e+33,3.765003585815429688e+01,3.493050506611304229e+01,3.500000000000001721e-02,3.000000119209289551e-01,5.345776677131652832e-01,5.407527500000000000e+06
3.719250857830047308e+32,4.496437835693360086e+01,5.877731024803919979e+01,8.399999999999997746e-02,3.000000119209289551e-01,1.399297118186950684e-01,6.699199000000000000e+06
1.028476715087890534e+33,4.731032943725585938e+01,8.848786168742039138e+01,1.400000000000000411e-01,3.000000119209289551e-01,-1.271691769361495972e-01,1.145196750000000000e+06
4.242752194404602184e+32,5.205541992187500000e+01,6.787018814168576775e+00,1.300000000000000461e-02,3.000000119209289551e-01,1.595491170883178711e-01,4.090927750000000000e+06
5.949630737304687559e+32,4.761264038085938211e+01,1.872165904207344767e+01,3.000000000000000930e-02,3.000000119209289551e-01,-5.338367819786071777e-01,5.748169000000000000e+06
8.789766430854795916e+32,3.529668426513671875e+01,1.249086383637834103e+02,1.100000000000000006e-01,3.000000119209289551e-01,-2.768012583255767822e-01,6.229071500000000000e+06
6.113029122352600627e+32,4.439091491699218750e+01,6.317744947401903488e+01,8.799999999999998102e-02,3.000000119209289551e-01,8.068477362394334274e-02,2.562281250000000000e+06
2.744977474212646646e+32,3.342021560668944602e+01,1.899942132010119522e+01,1.500000000000000291e-02,3.000000119209289551e-01,4.723524451255797230e-01,8.786128000000000000e+06
5.769227147102356901e+32,5.469953536987304688e+01,2.978796836439602558e+01,6.299999999999997269e-02,3.000000119209289551e-01,-3.458770215511322021e-01,1.492037750000000000e+06
4.805660247802733071e+32,4.811539077758789062e+01,4.155358395638646840e+01,6.800000000000001876e-02,3.000000119209289551e-01,-2.372797019779682506e-02,8.761649000000000000e+06
5.338080525398254077e+32,4.450354766845703125e+01,3.357192169802060988e+01,4.699999999999999317e-02,3.000000119209289551e-01,2.991613745689392090e-01,2.920718250000000000e+06
7.004269361495971280e+32,3.887964630126953125e+01,1.684594985274801715e+01,1.799999999999999864e-02,3.000000119209289551e-01,1.135114729404449463e-01,5.794202000000000000e+06
3.106763958930968623e+32,5.622019577026367188e+01,1.163740771440035005e+01,2.600000000000000228e-02,3.000000119209289551e-01,-1.026365831494331360e-01,5.660049000000000000e+06
2.794178426265716754e+32,6.369323348999024148e+01,1.952850701159763958e+01,5.600000000000000117e-02,3.000000119209289551e-01,-3.328233957290648859e-01,9.576568000000000000e+06
2.438262253999709526e+32,3.199447631835937145e+01,1.202366450409224541e+01,8.699999999999997666e-03,3.000000119209289551e-01,-4.118532836437224787e-01,9.403250000000000000e+06
3.268056511878967029e+32,5.584106445312500000e+01,8.620130359043349344e+00,1.899999999999999953e-02,3.000000119209289551e-01,-1.845392733812331876e-01,1.096708250000000000e+06
3.394053578376770186e+32,3.602206802368164062e+01,4.252016412559480329e+01,3.899999999999999301e-02,3.000000119209289551e-01,-3.926085233688354492e-01,1.081129250000000000e+06
2.797481715679168629e+32,5.221669006347656250e+01,1.297146235715851681e+01,2.500000000000000486e-02,3.000000119209289551e-01,4.680266231298447349e-02,4.544484500000000000e+06
2.372348606586456049e+32,4.326890945434569602e+01,5.969566597839945921e+00,7.900000000000000772e-03,3.000000119209289551e-01,-1.099783107638359209e-01,3.426909250000000000e+06
3.325331509113311325e+32,4.009671020507813211e+01,2.991775785149182454e+01,3.400000000000000244e-02,3.000000119209289551e-01,-1.860627233982086459e-01,4.640432000000000000e+06
2.939501404762268262e+32,3.582297897338867188e+01,1.212653984380514949e+01,1.099999999999999763e-02,3.000000119209289551e-01,-1.096542179584503313e-01,2.762744500000000000e+06
3.336359858512878412e+32,4.935784530639647727e+01,1.277549996121820364e+01,2.200000000000000219e-02,3.000000119209289551e-01,-1.987774521112442017e-01,1.872714000000000000e+06
4.654340744018552116e+32,5.155788803100585938e+01,9.047452100998670588e+00,1.700000000000000816e-02,3.000000119209289551e-01,1.840535700321197232e-01,8.905718000000000000e+06
5.353300571441649669e+32,3.995542526245117188e+01,5.405625185958903245e+01,6.099999999999997785e-02,3.000000119209289551e-01,3.407898843288421631e-01,5.348961000000000000e+06
9.091924428939822075e+32,4.909237670898438211e+01,5.635218058539193464e+01,9.599999999999998812e-02,3.000000119209289551e-01,4.361954033374785267e-01,1.014667937500000000e+06
1.175547122955322306e+33,3.637997817993164062e+01,6.734157819559659686e+01,6.299999999999998657e-02,3.000000119209289551e-01,1.361555308103561401e-01,1.256978250000000000e+06
2.183015197515487817e+32,5.164198303222656250e+01,1.060942344894092493e+01,2.000000000000000042e-02,3.000000119209289551e-01,1.443735659122467041e-01,4.282449500000000000e+06
3.031468689441681333e+32,4.507744979858397727e+01,5.360924088387355013e+00,7.699999999999999380e-03,3.000000119209289551e-01,3.018810153007507324e-01,1.941050500000000000e+06
6.333205699920652911e+32,4.322492980957031250e+01,8.328977730757786802e+00,1.100000000000000283e-02,3.000000119209289551e-01,3.624587357044219971e-01,2.556358000000000000e+06
2.671009302139281760e+32,4.388996505737304688e+01,1.836018900741615667e+01,2.499999999999999792e-02,3.000000119209289551e-01,3.023450672626495361e-01,6.046877000000000000e+06
9.509005546569826307e+32,5.226879501342772727e+01,3.676554275191393373e+01,7.099999999999997979e-02,3.000000119209289551e-01,2.467023432254791537e-01,2.260193000000000000e+06
2.952581942081452355e+32,5.116593933105468750e+01,1.783280439886417312e+01,3.300000000000000849e-02,3.000000119209289551e-01,-1.596235483884811401e-01,8.429632000000000000e+06
6.444343924522400687e+32,4.582300186157225852e+01,6.265900367258892345e+01,9.299999999999999933e-02,3.000000119209289551e-01,1.729736179113388062e-01,3.563907750000000000e+06
8.369196057319641343e+32,4.533175659179688211e+01,1.721085800452245707e+01,2.500000000000000833e-02,3.000000119209289551e-01,-4.064313694834708474e-02,1.516927500000000000e+06
2.115170210599900069e+32,4.996428298950195312e+01,1.983427519319761601e+01,3.500000000000001721e-02,3.000000119209289551e-01,-3.224762901663780212e-02,2.567978500000000000e+06
7.068654894828795552e+32,5.054475784301757812e+01,1.716631441100526345e+01,3.100000000000000672e-02,3.000000119209289551e-01,-3.062093257904052734e-01,9.790318000000000000e+06
2.339736074209212122e+32,4.227428436279296875e+01,1.108263718989872793e+01,1.400000000000000550e-02,3.000000119209289551e-01,2.884766459465026855e-01,1.184820000000000000e+06
3.792582154273987441e+32,5.389234542846679688e+01,6.332231618168548515e+00,1.300000000000000114e-02,3.000000119209289551e-01,-2.543071806430817206e-01,5.495975000000000000e+06
5.753996372222898103e+32,6.626463317871093750e+01,5.799312583925599007e+00,1.800000000000000211e-02,3.000000119209289551e-01,6.589253246784210205e-02,6.819953000000000000e+06
2.196176201105117852e+32,4.839737701416015625e+01,7.851765340945434879e+00,1.300000000000000287e-02,3.000000119209289551e-01,4.723203927278519371e-02,1.226797375000000000e+06
2.249708622694016063e+32,4.390253448486328125e+01,6.018694173381271106e+00,8.200000000000000691e-03,3.000000119209289551e-01,9.480688720941543579e-02,6.751775000000000000e+06
2.162123471498488731e+32,4.361669158935546875e+01,2.677100462769069722e+01,3.599999999999999728e-02,3.000000119209289551e-01,4.713195860385894775e-01,6.119730500000000000e+06
4.059916138648984163e+32,4.375344085693360086e+01,7.389978659228618518e+00,1.000000000000000021e-02,3.000000119209289551e-01,-2.763446234166622509e-02,4.877769500000000000e+06
6.624717116355897485e+32,4.484148406982421875e+01,1.125712884216442156e+01,1.600000000000000380e-02,3.000000119209289551e-01,-3.015170991420745294e-01,2.187391000000000000e+06
2.851839363574982723e+32,3.652644729614257812e+01,1.378466116300748645e+01,1.300000000000000461e-02,3.000000119209289551e-01,-1.196061912924051285e-02,2.783176000000000000e+06
9.613860845565795448e+32,4.072829437255859375e+01,3.496705204326441674e+01,4.099999999999999478e-02,3.000000119209289551e-01,-1.621984541416168213e-01,2.324535250000000000e+06
6.070224642753600976e+32,4.674857711791992188e+01,5.696570646472619615e+01,8.799999999999999489e-02,3.000000119209289551e-01,2.631933987140655518e-02,2.129718250000000000e+06
3.365316689014434870e+32,4.237694931030273438e+01,1.811907686556912722e+01,2.299999999999999961e-02,3.000000119209289551e-01,5.623038485646247864e-02,2.101720500000000000e+06
6.022698283195495662e+32,4.886874389648438211e+01,8.293412985656305025e+00,1.400000000000000550e-02,3.000000119209289551e-01,-1.447512507438659390e-01,8.615706000000000000e+06
1.104387998580932456e+33,4.331735610961913352e+01,1.130928074772154162e+02,1.499999999999999944e-01,3.000000119209289551e-01,7.100933790206909180e-02,8.317395500000000000e+06
4.463270604610441938e+32,5.338556289672852273e+01,5.956637930869050024e+00,1.199999999999999852e-02,3.000000119209289551e-01,-1.322563290596008578e-01,9.304095000000000000e+06
2.898318469524383465e+32,4.645277023315429688e+01,3.278040965391872508e+00,5.000000000000000104e-03,3.000000119209289551e-01,9.379705786705015702e-02,6.420206000000000000e+06
4.285781979560851338e+32,6.630902099609375000e+01,2.445321518649740966e+01,7.599999999999999811e-02,3.000000119209289551e-01,-8.622112870216369629e-02,1.221562250000000000e+06
4.435841441154478445e+32,3.177421188354492188e+01,5.184653759409888352e+01,3.699999999999999817e-02,3.000000119209289551e-01,-2.660494148731232245e-01,1.232850875000000000e+06
4.966302514076232940e+32,3.978758621215820312e+01,6.255621503935925176e+01,7.000000000000002054e-02,3.000000119209289551e-01,8.967519551515579224e-02,3.606468000000000000e+06
5.130149126052856314e+32,5.257641601562500000e+01,2.200665871994416634e+01,4.299999999999998962e-02,3.000000119209289551e-01,-1.753406524658203125e-01,7.180981000000000000e+06
2.157974541187286079e+32,7.046376800537109375e+01,8.262926333689010860e+00,2.900000000000000494e-02,3.000000119209289551e-01,2.976538538932800293e-01,7.659455000000000000e+06
2.685177028179168457e+32,4.274472427368164062e+01,7.665451917179907149e+00,9.900000000000002548e-03,3.000000119209289551e-01,7.745037972927092118e-02,4.333598500000000000e+06
4.480998814105987306e+32,4.505393981933593750e+01,8.363408426274162366e+00,1.199999999999999852e-02,3.000000119209289551e-01,8.289514482021331787e-02,9.032430000000000000e+06
7.111130356788635963e+32,4.291680526733398438e+01,6.298348545376424568e+01,8.199999999999998956e-02,3.000000119209289551e-01,2.295853802934288979e-03,1.418683750000000000e+06
8.055843114852900572e+32,5.680715560913085938e+01,1.139816313921772739e+01,2.600000000000000921e-02,3.000000119209289551e-01,-3.305743634700775146e-02,1.665639250000000000e+06
8.048846721649170581e+32,4.244820404052734375e+01,2.276915778478633356e+01,2.900000000000000494e-02,3.000000119209289551e-01,-5.450735092163085938e-01,2.150280750000000000e+06
4.923431575298306324e+32,5.052218627929688211e+01,1.219343362197670722e+01,2.200000000000000566e-02,3.000000119209289551e-01,2.488775253295898438e-01,1.806362500000000000e+06
1.110514760017395167e+33,4.220065307617188211e+01,5.798986870201588317e+01,7.299999999999996769e-02,3.000000119209289551e-01,-1.990606486797332764e-01,2.052130750000000000e+06
3.624748885631560571e+32,3.554997253417968750e+01,1.902996508672888964e+01,1.700000000000000816e-02,3.000000119209289551e-01,1.903776079416275302e-01,1.313546750000000000e+06
4.738897085189819206e+32,4.729660797119140625e+01,6.008017990187601853e+00,9.499999999999999764e-03,3.000000119209289551e-01,-1.604723185300827026e-01,2.373231750000000000e+06
7.645011544227600014e+32,4.893893432617188211e+01,1.653928094166062834e+01,2.800000000000001446e-02,3.000000119209289551e-01,-5.148781090974809127e-02,1.070961875000000000e+06
9.301626086235042821e+32,5.641757202148438211e+01,4.000196584188162596e+00,8.999999999999997585e-03,3.000000119209289551e-01,-6.932176649570465088e-02,3.449702750000000000e+06
4.202837646007538533e+32,4.382128143310546875e+01,3.388873006653329156e+01,4.599999999999999228e-02,3.000000119209289551e-01,-2.484689503908156794e-01,8.827308000000000000e+06
9.150291085243226303e+32,3.999981307983398438e+01,1.326303588047841409e+01,1.500000000000000812e-02,3.000000119209289551e-01,-5.777598917484283447e-02,2.786924500000000000e+06
