6.705383245061634412e+00
2.725319928967440575e+00
1.074999489267842279e+01
6.397113812643753228e+00
2.953129893085822744e+00
4.223813436728091730e+00
2.265726570170325527e+00
3.738926490032162153e+00
3.827600303148829930e+00
1.215302957732684064e+01
6.292921252089039186e+00
7.751707060570812047e+00
4.874789422516918602e-01
1.025834437907795937e+01
1.678266070331665105e+01
1.922552363111343254e+01
5.978505064534608948e+00
6.661411738503746349e-01
2.409804784191527549e+00
6.391820866946261503e+00
2.756427962555066391e-01
2.018205371250481495e+00
4.233876096309250769e+00
9.805475073450878876e-01
6.751100381513757576e+00
1.130011168344363597e+02
1.230303113770390588e+01
4.483194772320464594e+00
4.445502589257719350e+00
3.859928703501446012e+00
5.735928091032016951e+00
1.496879236894280041e+01
1.022100590639812800e+01
4.601223375544108984e-01
1.531702075570966315e+01
5.379864766829454581e+00
9.568894586911587119e-01
3.923184224222931782e+00
4.652160162119553632e+00
8.254665339431078053e+00
2.833999122348002331e+00
1.656216784214528559e+01
1.152004430013131020e-01
6.177570808066423780e+00
6.808173005306306536e+00
2.956231709074551794e+00
1.172502682774424709e+00
2.345809672838581772e+00
4.541115108672031830e+00
4.943125589819725718e+00
2.388741383371404847e+00
8.463980182648864314e+00
1.206712254001182671e+01
1.235328570681430271e+01
4.901028321263172671e+00
6.598820461442089780e+00
3.350356086735344796e+00
5.486153972083535280e+00
4.920367991071142200e+00
6.906986887212186454e-01
1.342499028032830388e+00
1.196984200232938111e-01
8.522530186920835860e+00
3.241750087202900144e+00
5.477229187955789058e+00
9.363732873501493970e+00
6.680419929177003335e-02
7.965269460929992107e+00
4.002392663979328802e+00
1.853834997246500471e+00
1.829411278204741143e-01
8.494698256339205500e+00
2.020611668539340489e+00
4.445099691331034109e+00
3.936503137967358512e+00
2.976091774038285962e+02
6.576533788112136625e-01
1.184643791931196688e+01
9.051751190225791888e+00
5.961965747866331711e+00
4.903176728477216528e+00
1.780574631778491401e+00
4.257842760259189063e+00
3.548060361166847088e+00
1.072590548600041238e+01
7.534723874652865305e+00
2.102943190276350016e+00
1.482644031272994667e+01
6.925103261246217556e+00
1.517571086663597768e+01
4.782791450918217890e+00
8.315655856730993492e+02
5.473939711368995820e-01
5.127400601003257563e+00
8.738354913885391539e+00
2.572979957565941334e+01
6.344783368788101008e+00
2.223021767162698126e+01
2.906381766396068933e+00
1.155709752985458527e+00
5.761625739602320273e+00
1.338613008618664146e+01
6.594667152405435218e+00
4.021799757486469673e+00
2.844512626229087573e+02
1.395627543143877247e+01
5.869223801391893147e+00
3.153169004174302792e+00
1.954091983016603029e+00
1.907434362174389997e-01
3.347273113360582641e-01
2.061571812936545012e+00
3.210308746925989887e+00
1.815487131806056698e-01
4.505397657818089208e+00
7.390740737426747531e-01
1.335468889008379012e+00
4.350379617992399695e+00
1.039356478127457173e+01
2.152185364551448856e+03
1.536177582923306062e+01
3.929236713373328360e+00
1.570649274755199443e+00
4.401172856379510279e+00
1.277530480603395802e+01
2.438776221068683725e+01
5.882626541703387169e+00
7.934701588476468004e+00
3.611039099103370287e+00
3.459515500647036834e+00
2.416920027107515967e+00
3.681171398327667710e+00
3.138916760408773654e-01
2.343588394234146222e+00
9.649213507308666005e-01
1.312776836015116633e+00
